SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
1.0,0.079840319,26.0,0.0,0.094130676,2708.0,5.0,0.0,0.0,2.0,0.0
1.0,0.327225555,58.0,0.0,0.163825151,7800.0,11.0,0.0,2.0,0.0,1.0
1.0,0.016973238,66.0,0.0,0.01233566,6160.0,9.0,0.0,0.0,0.0,0.0
1.0,0.8508713459999999,51.0,0.0,623.0,3.0,4.0,1.0,0.0,1.0,0.0
1.0,0.182280936,39.0,0.0,0.203597356,9228.0,5.0,0.0,2.0,0.0,0.0
1.0,0.568292539,43.0,0.0,0.35067734,6495.0,11.0,0.0,2.0,0.0,2.0
1.0,0.6877790970000001,62.0,0.0,0.249471161,7090.0,15.0,0.0,0.0,0.0,0.0
1.0,0.016767757,67.0,0.0,0.35039442299999995,5450.0,12.0,0.0,2.0,0.0,0.0
1.0,0.494850515,66.0,0.0,0.215037995,7500.0,10.0,0.0,1.0,0.0,0.0
1.0,0.54050171,58.0,0.0,0.359633674,8516.0,19.0,0.0,2.0,0.0,1.0
1.0,0.033760075,74.0,0.0,1852.0,1.0,6.0,0.0,1.0,0.0,0.0
1.0,0.003524015,82.0,0.0,0.0008693969999999999,10351.0,13.0,0.0,0.0,0.0,0.0
1.0,0.006232949000000001,72.0,0.0,17.0,2033.0,11.0,0.0,0.0,0.0,0.0
1.0,0.155174502,75.0,0.0,0.765661253,1292.0,10.0,0.0,1.0,0.0,0.0
0.0,0.960914073,40.0,0.0,0.467029973,5504.0,7.0,0.0,1.0,0.0,0.0
1.0,0.114958622,56.0,0.0,0.097860143,15000.0,18.0,0.0,2.0,0.0,4.0
1.0,0.395463075,43.0,1.0,0.775510204,3135.0,8.0,0.0,1.0,0.0,0.0
1.0,0.226283067,70.0,0.0,0.650347972,4166.0,14.0,0.0,2.0,0.0,0.0
1.0,0.17343208,45.0,0.0,0.054094591,10000.0,9.0,0.0,1.0,0.0,0.0
1.0,0.3873320770000001,73.0,1.0,0.372664597,19000.0,8.0,0.0,3.0,0.0,0.0
1.0,0.160454971,45.0,0.0,0.979272506,4920.0,14.0,0.0,2.0,0.0,2.0
1.0,0.001121565,51.0,0.0,3.0,5809.0,7.0,0.0,0.0,0.0,0.0
0.0,1.034786086,25.0,0.0,0.077961019,2000.0,4.0,0.0,0.0,0.0,0.0
1.0,0.818063254,32.0,0.0,1.750780762,1600.0,10.0,0.0,2.0,0.0,1.0
0.0,0.333333333,33.0,1.0,0.12572087699999998,2600.0,3.0,1.0,0.0,0.0,1.0
1.0,0.0,51.0,0.0,0.0,2333.0,5.0,0.0,0.0,0.0,1.0
1.0,0.21679941100000005,55.0,0.0,0.6410059020000001,3896.0,6.0,0.0,2.0,0.0,2.0
1.0,0.138953682,25.0,0.0,0.244427364,1300.0,2.0,0.0,0.0,0.0,0.0
0.0,0.9999999,56.0,0.0,0.0,4903.0,0.0,0.0,0.0,0.0,0.0
1.0,0.012821977,49.0,0.0,0.287801877,6500.0,9.0,0.0,1.0,0.0,2.0
1.0,0.884315143,53.0,1.0,0.5078804579999999,11610.0,20.0,0.0,4.0,0.0,2.0
1.0,0.058294077,52.0,0.0,0.384571429,17499.0,21.0,0.0,2.0,0.0,2.0
1.0,0.010887252,60.0,1.0,0.448443302,3500.0,9.0,0.0,1.0,0.0,0.0
1.0,0.750312422,27.0,0.0,0.064267352,4667.0,3.0,0.0,0.0,0.0,0.0
1.0,0.000826412,36.0,1.0,0.07571116,6854.0,10.0,0.0,0.0,0.0,4.0
1.0,0.19679016,74.0,0.0,0.146829201,7300.0,3.0,0.0,1.0,0.0,0.0
1.0,0.102328415,69.0,0.0,0.355293856,9000.0,17.0,0.0,2.0,0.0,1.0
1.0,0.9999999,25.0,0.0,0.279016141,1300.0,3.0,0.0,0.0,0.0,0.0
1.0,0.9999999,35.0,1.0,0.162726008,2875.0,5.0,0.0,0.0,1.0,0.0
1.0,0.39496448,65.0,0.0,0.195600419,10500.0,30.0,0.0,1.0,0.0,0.0
0.0,0.9999999,53.0,0.0,0.198606272,7748.0,1.0,2.0,1.0,0.0,3.0
0.0,0.069682744,47.0,0.0,0.414296134,5483.0,13.0,3.0,2.0,0.0,2.0
1.0,0.45173829,44.0,0.0,1.288294099,3100.0,16.0,0.0,2.0,0.0,1.0
1.0,0.0,68.0,0.0,0.296925769,4000.0,6.0,0.0,1.0,0.0,1.0
1.0,0.631145628,61.0,0.0,1.74702747,2438.0,6.0,0.0,2.0,0.0,0.0
1.0,0.445866036,41.0,0.0,0.389248324,8500.0,12.0,0.0,1.0,0.0,0.0
1.0,0.035252679,54.0,0.0,0.345486622,3400.0,11.0,0.0,1.0,0.0,2.0
1.0,0.7728439909999999,37.0,2.0,0.84706447,6250.0,8.0,0.0,2.0,0.0,0.0
1.0,0.006779776,64.0,0.0,0.048366469,8600.0,11.0,0.0,0.0,0.0,1.0
1.0,0.0,56.0,0.0,0.308218294,7750.0,5.0,0.0,2.0,0.0,3.0
1.0,0.099614267,82.0,0.0,0.018121547,9049.0,6.0,0.0,0.0,0.0,0.0
1.0,0.129253895,44.0,0.0,0.291446674,7575.0,8.0,0.0,2.0,0.0,4.0
1.0,0.050854005999999986,76.0,0.0,0.307180286,7060.0,19.0,0.0,2.0,0.0,0.0
1.0,0.002335548,71.0,0.0,0.532487505,2600.0,10.0,0.0,2.0,0.0,0.0
1.0,0.829049103,37.0,2.0,0.555461234,3533.0,8.0,0.0,0.0,0.0,0.0
1.0,0.914017238,62.0,2.0,0.489656599,9667.0,7.0,0.0,2.0,0.0,3.0
1.0,0.988200787,46.0,1.0,0.106127696,7000.0,7.0,0.0,0.0,0.0,2.0
1.0,0.004199907,58.0,0.0,0.0023245,2150.0,3.0,0.0,0.0,0.0,0.0
0.0,0.10429087,50.0,0.0,0.434505901,8641.0,19.0,0.0,3.0,0.0,3.0
1.0,0.31100663100000003,46.0,1.0,0.6791577440000001,2801.0,10.0,0.0,2.0,0.0,0.0
1.0,0.07271746700000001,84.0,0.0,0.209631728,6000.0,4.0,0.0,1.0,0.0,0.0
1.0,0.170055701,32.0,0.0,0.525797936,4166.0,8.0,0.0,2.0,0.0,1.0
1.0,0.047057093,37.0,0.0,0.580847384,4625.0,9.0,0.0,1.0,0.0,1.0
0.0,0.8803986709999999,29.0,2.0,0.052936476,5005.0,7.0,0.0,0.0,0.0,0.0
1.0,0.103016064,60.0,0.0,0.329740052,16233.0,26.0,0.0,8.0,0.0,1.0
1.0,0.181749758,56.0,0.0,0.553473624,3468.0,12.0,0.0,1.0,0.0,0.0
1.0,0.17221588100000002,72.0,0.0,0.5195246179999999,3533.0,10.0,0.0,1.0,0.0,0.0
0.0,0.232226657,59.0,6.0,6.094452774,2000.0,16.0,2.0,1.0,2.0,1.0
0.0,0.504875941,40.0,2.0,0.236601579,4813.0,13.0,0.0,1.0,0.0,1.0
1.0,0.121939025,58.0,4.0,0.018293042,17000.0,8.0,0.0,0.0,0.0,0.0
1.0,0.009799902,79.0,0.0,0.004685408,5975.0,13.0,0.0,0.0,0.0,0.0
1.0,0.504738286,60.0,0.0,0.860704912,5333.0,14.0,0.0,2.0,0.0,0.0
1.0,0.380014049,51.0,2.0,0.589624857,14900.0,16.0,0.0,4.0,0.0,1.0
1.0,0.730226977,47.0,0.0,0.241842252,5362.0,3.0,0.0,0.0,0.0,2.0
1.0,0.004305926,55.0,0.0,0.21850252,8333.0,8.0,0.0,2.0,0.0,0.0
1.0,0.010033256,67.0,0.0,5.0,4979.0,2.0,0.0,0.0,0.0,0.0
1.0,0.7243717940000001,48.0,0.0,0.459597721,8600.0,17.0,0.0,1.0,0.0,2.0
1.0,0.16365729099999998,40.0,0.0,0.515765018,3012.0,3.0,0.0,1.0,0.0,0.0
1.0,0.981023446,32.0,0.0,0.306117591,4200.0,8.0,0.0,0.0,0.0,1.0
1.0,0.012003012,45.0,0.0,0.17193426,8700.0,21.0,0.0,1.0,0.0,0.0
1.0,0.248682319,54.0,0.0,0.37157661,8105.0,9.0,0.0,2.0,0.0,2.0
1.0,0.7109938840000001,36.0,1.0,0.390777516,11883.0,8.0,0.0,1.0,0.0,3.0
1.0,0.642543961,47.0,1.0,1.329157175,3511.0,11.0,0.0,2.0,0.0,0.0
1.0,0.112044398,42.0,0.0,0.274800812,6400.0,5.0,0.0,2.0,0.0,0.0
1.0,0.149965359,65.0,0.0,0.6074454429999999,3894.0,18.0,0.0,1.0,0.0,0.0
1.0,0.121790497,37.0,0.0,0.054244452,2838.0,5.0,0.0,0.0,1.0,0.0
1.0,0.467279707,45.0,1.0,0.278055884,10986.0,10.0,0.0,2.0,0.0,0.0
1.0,0.0,60.0,0.0,0.8204067559999999,2900.0,8.0,0.0,1.0,0.0,1.0
1.0,1.127872128,25.0,0.0,33.0,374.0,1.0,0.0,0.0,0.0,0.0
1.0,0.069573597,84.0,0.0,463.0,17.0,8.0,0.0,0.0,0.0,1.0
1.0,0.050223465,63.0,0.0,0.179373125,9666.0,6.0,0.0,1.0,0.0,1.0
1.0,0.226935313,24.0,0.0,0.012171508,3614.0,4.0,0.0,0.0,1.0,1.0
1.0,0.283431394,45.0,0.0,0.250593676,8000.0,11.0,0.0,2.0,0.0,2.0
1.0,0.021043618,60.0,1.0,0.275597864,4306.0,15.0,0.0,1.0,0.0,0.0
1.0,0.098939609,40.0,0.0,111.0,346.0,7.0,0.0,0.0,0.0,0.0
1.0,1.471057884,28.0,1.0,0.042591482,5000.0,5.0,0.0,0.0,3.0,0.0
1.0,0.181352331,35.0,1.0,0.504427306,3500.0,5.0,0.0,1.0,0.0,0.0
1.0,0.060124135,65.0,0.0,0.118669022,13583.0,7.0,0.0,1.0,0.0,0.0
1.0,0.064771661,60.0,0.0,0.259104228,7166.0,19.0,0.0,1.0,0.0,0.0
1.0,0.091883784,61.0,0.0,0.31459675600000003,4500.0,6.0,0.0,1.0,0.0,0.0
1.0,0.028170023,53.0,0.0,0.282201993,13950.0,17.0,0.0,1.0,0.0,3.0
1.0,0.031629426,53.0,0.0,0.447470817,3083.0,7.0,0.0,1.0,0.0,0.0
1.0,0.138246215,38.0,0.0,0.55155176,4800.0,6.0,0.0,2.0,0.0,0.0
1.0,0.004937029,65.0,0.0,0.306057866,6635.0,9.0,0.0,2.0,0.0,0.0
1.0,0.013046998,37.0,0.0,0.298723351,15900.0,10.0,0.0,3.0,0.0,0.0
1.0,0.9999999,41.0,1.0,0.107937462,3325.0,1.0,0.0,0.0,0.0,1.0
1.0,0.021524611000000003,49.0,0.0,0.33698487200000005,5750.0,10.0,0.0,2.0,0.0,3.0
0.0,0.0,25.0,0.0,0.152896812,2916.0,3.0,0.0,0.0,1.0,0.0
1.0,0.785010749,44.0,0.0,0.396116198,6333.0,7.0,0.0,1.0,0.0,0.0
1.0,0.7402344240000001,64.0,0.0,0.295231548,16000.0,12.0,0.0,1.0,0.0,0.0
1.0,0.306615766,69.0,0.0,0.295200893,5375.0,12.0,0.0,1.0,0.0,0.0
1.0,0.031589916,88.0,0.0,51.0,1638.0,3.0,0.0,0.0,0.0,0.0
1.0,0.9999999,84.0,0.0,93.0,606.0,3.0,0.0,0.0,0.0,0.0
1.0,0.438428079,61.0,1.0,0.264926409,3600.0,3.0,0.0,1.0,1.0,0.0
1.0,0.0,46.0,0.0,66.0,578.0,3.0,0.0,0.0,0.0,3.0
1.0,0.922175097,34.0,0.0,0.87806097,2000.0,11.0,0.0,0.0,0.0,0.0
1.0,0.059639751,75.0,0.0,2155.0,0.0,8.0,0.0,1.0,0.0,0.0
1.0,0.9999999,52.0,0.0,0.578775806,2760.0,5.0,0.0,1.0,0.0,0.0
1.0,0.021748913,72.0,0.0,1312.0,0.0,8.0,0.0,1.0,0.0,0.0
1.0,0.032236742,80.0,1.0,0.12821221300000002,7237.0,6.0,0.0,1.0,0.0,0.0
1.0,0.0,30.0,0.0,0.430116833,4621.0,5.0,0.0,1.0,0.0,2.0
1.0,0.136526802,70.0,0.0,0.10696952,5150.0,7.0,1.0,0.0,0.0,0.0
1.0,0.703571857,34.0,0.0,1.157667387,4166.0,5.0,0.0,2.0,0.0,2.0
0.0,0.922708419,46.0,0.0,0.514435696,8000.0,9.0,0.0,2.0,0.0,2.0
1.0,0.073785243,65.0,0.0,0.34546752299999994,1400.0,4.0,0.0,0.0,0.0,0.0
1.0,0.702325275,80.0,1.0,0.239694455,7592.0,9.0,0.0,1.0,0.0,0.0
1.0,0.285057157,67.0,0.0,0.34241118600000003,12300.0,17.0,0.0,2.0,0.0,0.0
1.0,0.000648724,47.0,0.0,0.586176728,8000.0,14.0,0.0,1.0,0.0,2.0
1.0,0.476960179,56.0,0.0,496.0,5.0,5.0,0.0,0.0,0.0,1.0
1.0,0.005849708,85.0,0.0,3.0,3809.0,1.0,0.0,0.0,0.0,0.0
1.0,0.00117645,74.0,0.0,2.580645161,650.0,7.0,0.0,1.0,0.0,0.0
1.0,0.166525652,63.0,0.0,0.016995074,4059.0,6.0,0.0,0.0,0.0,1.0
1.0,0.390912051,53.0,0.0,0.241775822,10000.0,9.0,0.0,1.0,0.0,2.0
1.0,0.000150941,77.0,0.0,0.0,6179.0,5.0,0.0,0.0,0.0,0.0
1.0,0.5047605789999999,45.0,1.0,0.763477823,11926.0,16.0,0.0,2.0,0.0,2.0
1.0,0.014228029,56.0,0.0,19.0,2742.0,8.0,0.0,0.0,0.0,0.0
1.0,0.024963796,59.0,0.0,98.0,248.0,4.0,0.0,0.0,0.0,0.0
1.0,0.031659367,60.0,0.0,0.170069855,7443.0,11.0,0.0,1.0,0.0,3.0
1.0,0.006980255,48.0,0.0,0.35554815100000003,3000.0,9.0,0.0,1.0,0.0,0.0
1.0,0.332266773,52.0,0.0,397.0,22.0,7.0,0.0,0.0,0.0,0.0
1.0,0.006576328,38.0,0.0,0.161860823,2600.0,14.0,0.0,0.0,0.0,0.0
1.0,0.0007856860000000001,91.0,0.0,0.0,5700.0,3.0,0.0,0.0,0.0,0.0
1.0,0.966360101,37.0,0.0,0.356251099,5686.0,6.0,0.0,2.0,0.0,0.0
1.0,0.034113122999999995,66.0,0.0,0.724670604,2200.0,13.0,0.0,1.0,0.0,0.0
1.0,0.0,51.0,0.0,0.217367895,13000.0,5.0,0.0,1.0,0.0,2.0
1.0,0.885409,57.0,0.0,0.215986709,5416.0,15.0,0.0,0.0,0.0,0.0
1.0,0.024878574,48.0,0.0,0.210855313,6558.0,7.0,0.0,2.0,0.0,2.0
1.0,0.0,82.0,0.0,556.0,9.0,6.0,0.0,1.0,0.0,1.0
1.0,0.045153475,52.0,0.0,0.024821002,2094.0,6.0,0.0,0.0,0.0,1.0
1.0,0.0,50.0,0.0,0.19292876,9474.0,10.0,0.0,1.0,0.0,0.0
1.0,0.010376759,52.0,0.0,0.484585902,6000.0,10.0,0.0,2.0,0.0,0.0
1.0,0.171891405,68.0,0.0,103.0,302.0,2.0,0.0,0.0,0.0,0.0
1.0,0.7480678829999999,63.0,1.0,0.5904404870000001,3200.0,9.0,0.0,1.0,0.0,2.0
1.0,0.0,42.0,0.0,0.08399646300000001,7916.0,3.0,0.0,0.0,0.0,0.0
0.0,0.9999999,30.0,0.0,0.087330105,6400.0,4.0,0.0,0.0,0.0,0.0
1.0,0.014157091,50.0,0.0,0.289826104,5002.0,5.0,0.0,1.0,0.0,1.0
1.0,0.828151467,37.0,0.0,0.360233608,11300.0,6.0,0.0,2.0,0.0,3.0
1.0,0.180836474,64.0,2.0,0.483320979,5395.0,18.0,0.0,2.0,0.0,0.0
1.0,0.960172681,56.0,2.0,0.7366932629999999,9900.0,18.0,0.0,2.0,0.0,1.0
1.0,0.284917951,45.0,0.0,0.251471825,10700.0,11.0,0.0,2.0,0.0,1.0
1.0,0.9999999,47.0,0.0,0.326684505,4110.0,2.0,0.0,1.0,2.0,4.0
1.0,0.054987733,37.0,1.0,0.230153969,5000.0,14.0,0.0,1.0,0.0,0.0
1.0,0.0,73.0,0.0,0.194035821,22500.0,9.0,0.0,2.0,0.0,0.0
1.0,0.183118883,47.0,0.0,3383.0,0.0,10.0,0.0,2.0,0.0,0.0
0.0,1.4726368159999998,72.0,0.0,0.640021817,16500.0,5.0,3.0,4.0,0.0,1.0
0.0,0.33210275300000003,49.0,1.0,0.314761105,6550.0,8.0,0.0,1.0,0.0,2.0
0.0,1.422867514,41.0,0.0,0.237961138,3550.0,6.0,1.0,0.0,6.0,4.0
1.0,0.066687178,42.0,0.0,0.318460192,8000.0,4.0,0.0,1.0,0.0,2.0
1.0,0.329078919,53.0,0.0,0.289640592,2837.0,8.0,0.0,0.0,0.0,0.0
1.0,0.9999999,49.0,0.0,0.297996272,8583.0,4.0,0.0,3.0,0.0,0.0
1.0,0.667503837,39.0,0.0,0.146450092,7633.0,5.0,1.0,0.0,0.0,2.0
1.0,0.037780136,58.0,0.0,0.320559813,3000.0,7.0,0.0,1.0,0.0,0.0
1.0,0.0,59.0,0.0,0.324010269,7400.0,6.0,0.0,1.0,0.0,0.0
1.0,0.9999999,24.0,0.0,150.0,80.0,0.0,0.0,0.0,0.0,0.0
1.0,0.93625498,38.0,0.0,0.244323342,1100.0,1.0,1.0,0.0,0.0,2.0
1.0,0.653956675,39.0,0.0,0.43244397,9369.0,9.0,0.0,2.0,0.0,3.0
1.0,0.419080654,48.0,0.0,0.5748728879999999,6096.0,16.0,0.0,2.0,0.0,2.0
1.0,0.849061772,41.0,2.0,2.063573883,2327.0,11.0,2.0,1.0,2.0,0.0
1.0,0.074074074,57.0,0.0,0.522990211,10112.0,22.0,0.0,2.0,0.0,1.0
1.0,0.05475669,59.0,0.0,2664.0,0.0,6.0,0.0,1.0,0.0,0.0
1.0,0.015088554,52.0,0.0,0.002026959,9866.0,4.0,0.0,0.0,0.0,0.0
1.0,0.79487448,62.0,0.0,1.233797698,1650.0,6.0,0.0,1.0,0.0,0.0
1.0,0.046901617,61.0,0.0,0.633949847,8812.0,8.0,0.0,3.0,0.0,0.0
1.0,0.552413771,43.0,1.0,0.433543791,6176.0,12.0,0.0,1.0,0.0,1.0
1.0,0.04300373,78.0,0.0,0.013747852,6400.0,5.0,0.0,0.0,0.0,0.0
1.0,0.0,92.0,0.0,0.0,1100.0,1.0,0.0,0.0,0.0,0.0
1.0,0.144243533,65.0,0.0,0.593555992,12724.0,9.0,0.0,3.0,0.0,0.0
1.0,0.06877195900000001,56.0,0.0,2410.0,1.0,9.0,0.0,2.0,0.0,0.0
1.0,0.02322768,48.0,0.0,0.184714328,6685.0,13.0,0.0,0.0,0.0,0.0
1.0,0.0,49.0,0.0,0.301960784,5099.0,16.0,0.0,3.0,0.0,0.0
1.0,0.008156474,60.0,0.0,1.101725704,1100.0,6.0,0.0,2.0,0.0,1.0
1.0,0.121944885,46.0,0.0,0.1964003,12000.0,11.0,0.0,1.0,0.0,3.0
1.0,0.0008734810000000001,62.0,0.0,0.401002912,12363.0,13.0,0.0,2.0,0.0,0.0
1.0,0.823388012,50.0,0.0,0.35608049,8000.0,5.0,0.0,1.0,0.0,3.0
1.0,0.314122114,52.0,0.0,0.6461851479999999,4914.0,12.0,0.0,1.0,0.0,2.0
1.0,0.112575951,45.0,0.0,0.537486418,2760.0,5.0,0.0,1.0,0.0,0.0
1.0,0.139880839,50.0,0.0,0.040355424,2700.0,13.0,0.0,0.0,0.0,3.0
1.0,1.0029998,33.0,0.0,0.271408312,9166.0,6.0,0.0,1.0,0.0,0.0
1.0,0.002588185,72.0,0.0,27.0,1522.0,5.0,0.0,0.0,0.0,0.0
1.0,0.137463543,43.0,0.0,0.371682665,7083.0,5.0,0.0,1.0,0.0,2.0
1.0,0.015830176,52.0,0.0,0.450973513,5700.0,12.0,0.0,1.0,0.0,0.0
1.0,0.396862021,41.0,2.0,560.0,3.0,7.0,1.0,0.0,0.0,0.0
1.0,0.371268548,75.0,0.0,0.81859896,9806.0,20.0,0.0,6.0,0.0,0.0
1.0,0.9999999,75.0,0.0,0.0,4000.0,1.0,0.0,0.0,0.0,0.0
1.0,0.0,51.0,0.0,1.7241918669999998,1917.0,11.0,0.0,3.0,0.0,1.0
1.0,0.338176705,50.0,0.0,0.312114648,6000.0,10.0,0.0,0.0,0.0,1.0
1.0,0.08832965300000001,79.0,0.0,0.018340611,3434.0,4.0,0.0,0.0,0.0,0.0
1.0,0.052210539000000014,47.0,0.0,0.479065117,8000.0,10.0,0.0,2.0,0.0,3.0
1.0,0.347867059,66.0,0.0,0.338924469,9836.0,11.0,0.0,1.0,0.0,0.0
1.0,0.051732798,66.0,0.0,0.4204787999999999,17334.0,10.0,0.0,5.0,0.0,0.0
1.0,0.0,52.0,0.0,0.263558516,5254.0,14.0,0.0,2.0,0.0,0.0
0.0,0.9999999,36.0,0.0,0.530979347,1500.0,1.0,4.0,0.0,0.0,1.0
1.0,0.794056381,54.0,0.0,0.286960049,4930.0,21.0,0.0,1.0,0.0,3.0
1.0,0.375124975,48.0,1.0,0.145958298,3500.0,2.0,0.0,0.0,0.0,2.0
1.0,0.061324163,55.0,0.0,0.250327342,8400.0,6.0,0.0,2.0,0.0,0.0
1.0,0.306263838,61.0,0.0,0.282746861,6450.0,10.0,0.0,2.0,0.0,1.0
1.0,0.0,56.0,0.0,0.0,11105.0,6.0,0.0,0.0,0.0,2.0
1.0,0.001404901,52.0,0.0,0.379274066,1900.0,6.0,0.0,1.0,0.0,0.0
1.0,0.421428694,42.0,0.0,0.232389937,3179.0,5.0,0.0,0.0,0.0,3.0
1.0,0.027290413,57.0,0.0,44.0,648.0,5.0,0.0,0.0,0.0,0.0
1.0,0.119760479,29.0,0.0,0.220835594,5528.0,7.0,1.0,0.0,0.0,1.0
1.0,0.242757243,24.0,0.0,0.008526188,820.0,2.0,0.0,0.0,0.0,0.0
1.0,0.025808797,23.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0
1.0,0.622658583,53.0,0.0,0.135622691,4600.0,5.0,0.0,0.0,0.0,1.0
1.0,0.063585688,42.0,0.0,0.412389863,11008.0,12.0,0.0,3.0,0.0,3.0
1.0,0.700474259,28.0,0.0,0.093151141,6000.0,5.0,0.0,0.0,0.0,1.0
1.0,0.011899109,41.0,0.0,0.250774923,10000.0,6.0,0.0,1.0,0.0,2.0
1.0,0.017724781999999998,73.0,1.0,0.247635513,9832.0,14.0,0.0,1.0,0.0,0.0
1.0,0.124367227,40.0,0.0,0.332907892,4700.0,9.0,0.0,0.0,0.0,0.0
1.0,0.030898455,53.0,0.0,0.274490467,6083.0,7.0,0.0,1.0,0.0,1.0
1.0,0.024573945,35.0,0.0,0.24475105,5000.0,11.0,0.0,0.0,0.0,1.0
1.0,0.517406283,73.0,0.0,0.7936064559999999,12887.0,18.0,0.0,4.0,0.0,0.0
1.0,0.14812768099999998,52.0,0.0,0.304278693,6917.0,13.0,0.0,1.0,0.0,3.0
1.0,0.5249501,25.0,0.0,0.005380477,1300.0,1.0,0.0,0.0,0.0,0.0
1.0,0.78190727,49.0,0.0,0.311440901,9500.0,11.0,0.0,2.0,0.0,1.0
1.0,0.141888954,55.0,0.0,0.93029277,5020.0,6.0,0.0,3.0,0.0,1.0
1.0,0.9999999,25.0,0.0,0.27842867,1450.0,3.0,5.0,0.0,0.0,0.0
1.0,0.9005215990000001,46.0,0.0,0.637368074,6063.0,9.0,0.0,1.0,0.0,0.0
1.0,0.009996553,70.0,0.0,0.3740508420000001,3028.0,9.0,0.0,1.0,0.0,0.0
1.0,0.115594862,42.0,0.0,0.258883249,4333.0,11.0,0.0,2.0,0.0,0.0
1.0,1.048048882,49.0,0.0,0.097759674,5400.0,2.0,0.0,0.0,0.0,0.0
1.0,0.641196013,35.0,0.0,0.149570086,5000.0,4.0,0.0,0.0,0.0,0.0
1.0,0.561128309,57.0,0.0,0.488600415,9166.0,14.0,0.0,1.0,0.0,1.0
1.0,0.6545052720000001,41.0,0.0,0.329720192,11900.0,5.0,0.0,1.0,0.0,0.0
0.0,0.9999999,28.0,2.0,0.666666667,2573.0,4.0,2.0,0.0,1.0,2.0
1.0,0.288496598,39.0,0.0,0.045614703,10500.0,4.0,0.0,0.0,0.0,0.0
1.0,0.059747013,64.0,0.0,0.15040012,13370.0,6.0,0.0,1.0,0.0,0.0
1.0,0.219154135,39.0,0.0,0.094458988,9167.0,5.0,0.0,0.0,0.0,0.0
1.0,0.604804894,52.0,0.0,0.595159885,14916.0,46.0,0.0,3.0,0.0,0.0
1.0,0.9999999,31.0,0.0,0.216735887,6500.0,3.0,0.0,2.0,0.0,0.0
1.0,0.046880339000000014,55.0,0.0,0.231917872,15000.0,11.0,0.0,2.0,0.0,1.0
1.0,0.029239372000000007,57.0,0.0,0.157172491,18800.0,11.0,0.0,1.0,0.0,3.0
1.0,0.040692353,42.0,0.0,0.265340635,12417.0,8.0,0.0,2.0,0.0,2.0
1.0,0.168619777,43.0,0.0,0.224181202,31875.0,8.0,0.0,3.0,0.0,2.0
1.0,0.613535459,46.0,0.0,0.567541459,6210.0,9.0,0.0,1.0,0.0,3.0
1.0,0.477693306,63.0,1.0,0.408243222,6380.0,5.0,0.0,1.0,1.0,0.0
1.0,0.027565433,84.0,0.0,94.0,655.0,12.0,0.0,0.0,0.0,0.0
0.0,0.872023268,40.0,0.0,0.363325441,3800.0,4.0,2.0,0.0,2.0,3.0
1.0,0.972342552,55.0,1.0,0.291200647,7420.0,7.0,0.0,2.0,0.0,0.0
1.0,0.0,27.0,0.0,0.033862229,5167.0,3.0,0.0,0.0,0.0,0.0
1.0,0.988775281,82.0,0.0,0.222210403,9400.0,7.0,0.0,1.0,0.0,0.0
1.0,0.044497292,46.0,0.0,0.40433213,3600.0,7.0,0.0,1.0,0.0,4.0
1.0,0.591557119,51.0,0.0,0.041384799,2512.0,4.0,1.0,0.0,0.0,2.0
1.0,0.805913153,44.0,0.0,0.075205496,8150.0,3.0,0.0,0.0,0.0,3.0
1.0,0.024556979,40.0,0.0,0.230967005,7000.0,9.0,0.0,2.0,0.0,3.0
1.0,0.218356179,53.0,0.0,0.18014200600000002,8731.0,9.0,0.0,0.0,0.0,3.0
1.0,0.043006283,85.0,0.0,0.017327557,3000.0,6.0,0.0,0.0,0.0,0.0
1.0,0.025207449,55.0,0.0,0.228270187,11665.0,13.0,0.0,2.0,0.0,0.0
1.0,0.715218985,37.0,0.0,0.7929324240000001,3225.0,8.0,0.0,1.0,0.0,2.0
1.0,0.852882358,54.0,1.0,0.7882573390000001,1600.0,5.0,0.0,1.0,0.0,0.0
1.0,0.4104740670000001,49.0,1.0,0.487641185,6108.0,12.0,0.0,2.0,0.0,0.0
1.0,0.027130787000000003,65.0,0.0,0.148642568,20000.0,10.0,0.0,1.0,0.0,2.0
1.0,0.9999999,47.0,4.0,0.40063742,5333.0,4.0,0.0,1.0,1.0,2.0
0.0,0.400962572,43.0,0.0,0.252668176,12367.0,8.0,0.0,1.0,0.0,0.0
1.0,0.232407601,33.0,1.0,0.275303644,2716.0,7.0,0.0,0.0,0.0,0.0
1.0,0.71277169,55.0,0.0,0.512846348,1984.0,6.0,0.0,0.0,0.0,0.0
1.0,0.17656151899999994,44.0,1.0,0.226770094,6058.0,6.0,0.0,2.0,0.0,2.0
1.0,0.287429673,57.0,0.0,0.168176577,6070.0,4.0,0.0,0.0,0.0,0.0
1.0,0.929531301,53.0,4.0,0.041444928,6200.0,12.0,0.0,0.0,0.0,2.0
1.0,0.079210459,25.0,0.0,0.038039216,2549.0,6.0,0.0,0.0,0.0,0.0
1.0,1.013496626,31.0,0.0,1.55073478,1428.0,6.0,0.0,1.0,0.0,1.0
